invoice;custID;prodID;salesDate;amt;qty;discounted
20762;33;43;13/08/2005;37125;75;0
20763;30;1;12/08/2010;6433,83;39;0
20763;30;59;12/08/2010;71168,75;193;0
20763;30;79;12/08/2010;5426,05;35;0
20764;29;76;31/03/2005;47046,48;156;0
20764;29;98;31/03/2005;4728,5;35;0
20765;27;92;19/10/2010;30163,65;181;0
20766;29;65;31/03/2006;14206,02;118;0
20766;29;90;31/03/2006;42355,36;101;0
20767;14;55;28/04/2006;38171,7;70;0
20768;14;103;28/04/2007;92265,8;187;0
20768;14;81;28/04/2007;13830,07;113;0
20769;14;13;28/04/2005;15902,23;37;0
20769;14;25;28/04/2005;25736,13;89;0
20770;26;14;05/03/2009;48583,22;113;0
20770;26;54;05/03/2009;9783,9;30;0
20771;11;78;01/05/2010;37531,08;118;0
20771;11;39;01/05/2010;29204,76;97;0
20772;26;47;05/03/2005;17835,3;126;0
20772;26;60;05/03/2005;40234,7;79;0
20772;26;96;05/03/2005;6534,93;61;0
20773;26;8;05/03/2007;20451,55;35;0
20774;25;14;28/11/2008;70510,16;164;0
20774;25;26;28/11/2008;6780,24;24;0
20775;25;94;28/11/2009;104261,76;184;0
20776;22;69;19/01/2009;16262,61;37;0
20777;36;51;09/10/2005;44308,65;89;0
20778;25;22;28/11/2006;21010,23;43;0
20778;25;79;28/11/2006;3720,72;24;0
20779;25;15;28/11/2007;5241,72;33;0
20780;2;6;05/11/2009;31255,2;90;0
20781;12;103;04/02/2008;44406;90;0
20782;12;92;04/02/2005;29830,35;179;0
20783;3;16;28/02/2010;60846,72;132;0
20783;3;59;28/02/2010;47568,75;129;0
20783;3;4;28/02/2010;20825,53;83;0
20783;3;12;28/02/2010;38414,6;140;0
20784;22;15;26/01/2005;4129,84;26;0
20784;22;80;26/01/2005;86432,93;181;0
20785;8;63;30/06/2008;31812,8;160;0
20786;35;51;16/07/2007;67209,75;135;0
20787;35;95;16/07/2006;29935,4;55;0
20788;35;77;16/07/2009;60765,76;122;0
20789;35;23;16/07/2008;15864,4;68;0
20790;37;59;23/06/2008;5900;16;0
20791;29;86;14/11/2007;18718,78;46;0
20791;29;91;14/11/2007;6401,2;13;0
20792;29;6;14/11/2006;35075,28;101;0
20793;1;105;02/12/2007;29809,13;107;0
20793;1;70;02/12/2007;26297,1;45;0
20794;1;74;02/12/2005;18457,92;68;0
20794;1;53;02/12/2005;85748,4;180;0
20794;1;79;02/12/2005;3100,6;20;0
20795;25;34;22/01/2006;53795,84;158;0
20795;25;27;22/01/2006;25624,92;76;0
20795;25;32;22/01/2006;64806,86;158;0
20796;25;97;22/01/2005;53560,56;93;0
20797;1;41;02/12/2009;32441,28;188;0
20798;25;99;17/08/2005;40759,95;77;0
20798;25;20;17/08/2005;5574,24;24;0
20799;37;25;23/06/2006;48869,73;169;0
20799;37;78;23/06/2006;11768,22;37;0
20800;37;36;23/06/2007;77505,12;168;0
20801;25;53;12/05/2006;81937,36;172;0
20801;25;3;12/05/2006;23331,74;94;0
20802;34;3;16/11/2008;6453,46;26;0
20802;34;21;16/11/2008;76403,25;135;0
20803;3;14;09/05/2009;76099,38;177;0
20804;25;94;12/05/2005;74796,48;132;0
20805;6;72;20/10/2005;14301,52;106;0
20806;19;41;04/07/2008;29507,76;171;0
20807;6;47;20/10/2006;3397,2;24;0
20808;19;35;04/07/2006;77473,5;137;0
20809;19;102;04/07/2007;16221,06;51;0
20809;19;36;04/07/2007;87193,26;189;0
20810;3;81;09/05/2007;12239;100;0
20810;3;27;09/05/2007;23264,73;69;0
20810;3;85;09/05/2007;5452,92;33;0
20811;3;23;09/05/2006;7698,9;33;0
20812;25;70;12/05/2008;56684,86;97;0
20813;25;72;12/05/2009;24150,68;179;0
20814;23;23;02/12/2007;25663;110;0
20815;11;89;17/09/2009;16101,4;124;0
20815;11;48;17/09/2009;16873,92;48;0
20815;11;87;17/09/2009;10125,36;21;0
20816;4;16;14/09/2006;5992,48;13;0
20816;4;75;14/09/2006;14212,94;98;0
20817;40;10;21/01/2006;46458,42;83;0
20817;40;91;21/01/2006;72382,8;147;0
20818;39;12;26/06/2010;18932,91;69;0
20818;39;22;26/06/2010;7817,76;16;0
20818;39;71;26/06/2010;13371,96;42;0
20819;36;61;12/09/2010;49126,64;172;0
20820;40;72;21/01/2009;22666,56;168;0
20821;40;7;21/01/2008;37524,38;86;0
20822;23;66;02/12/2008;38489,6;194;0
20822;23;104;02/12/2008;46305,6;160;0
20822;23;49;02/12/2008;51665,25;91;0
20823;3;74;20/01/2008;29315,52;108;0
20824;2;99;16/07/2008;23820,75;45;0
20825;10;59;27/02/2005;14381,25;39;0
20825;10;91;27/02/2005;14279,6;29;0
20826;3;68;20/01/2005;32344,84;76;0
20827;3;72;20/01/2006;25230,04;187;0
20827;3;88;20/01/2006;31245,75;135;0
20828;3;63;20/01/2007;7754,37;39;0
20829;21;75;16/02/2007;2610,54;18;0
20830;15;25;09/12/2009;20241,9;70;0
20830;15;44;09/12/2009;16511,04;84;0
20831;31;104;21/05/2008;39070,35;135;0
20832;34;35;29/06/2009;84259,5;149;0
20833;31;63;21/05/2005;14514,59;73;0
20834;34;2;29/06/2006;99407,1;195;0
20834;34;38;29/06/2006;32420,96;143;0
20835;31;19;21/05/2007;3484,88;28;0
20836;10;100;04/07/2007;32550,18;87;0
20837;18;19;18/10/2007;19166,84;154;0
20838;17;79;01/02/2009;8526,65;55;0
20838;17;1;01/02/2009;17816,76;108;0
20839;11;77;06/05/2005;64252,32;129;0
20839;11;48;06/05/2005;53785,62;153;0
20840;11;57;06/05/2008;37401,5;155;0
20841;11;98;06/05/2009;13104,7;97;0
20842;17;25;01/02/2007;30362,85;105;0
20843;18;93;18/10/2008;66841,81;133;0
20843;18;50;18/10/2008;11536,36;22;0
20844;17;76;01/02/2005;51871,76;172;0
20844;17;100;01/02/2005;55372,72;148;0
20844;17;58;01/02/2005;23399,68;101;0
20845;16;8;29/11/2005;47915,06;82;0
20846;40;38;30/08/2008;26979,68;119;0
20847;40;52;30/08/2009;98271,9;170;0
20848;40;19;30/08/2005;23025,1;185;0
20849;40;33;30/08/2006;26907,6;68;0
20849;40;74;30/08/2006;32301,36;119;0
20850;38;100;22/01/2009;70338,32;188;0
20850;38;58;22/01/2009;26643,2;115;0
20850;38;74;22/01/2009;31215,6;115;0
20851;38;57;22/01/2008;20027,9;83;0
20852;16;29;29/11/2009;15727,85;31;0
20853;16;55;29/11/2008;51804,45;95;0
20853;16;99;29/11/2008;59287,2;112;0
20853;16;31;29/11/2008;14717,16;36;0
20854;27;57;22/02/2008;4343,4;18;0
20855;38;49;07/11/2007;94814,25;167;0
20856;8;87;18/04/2007;79074,24;164;0
20856;8;59;18/04/2007;11062,5;30;0
20857;8;84;18/04/2006;6674,4;30;0
20858;21;71;15/01/2009;57945,16;182;0
20859;36;15;03/02/2009;20966,88;132;0
20860;8;100;18/04/2009;17210,44;46;0
20860;8;45;18/04/2009;23266,88;47;0
20861;8;71;18/04/2008;17192,52;54;0
20862;20;103;10/10/2009;44899,4;91;0
20862;20;9;10/10/2009;25122,6;85;0
20862;20;94;10/10/2009;56097,36;99;0
20862;20;45;10/10/2009;17821,44;36;0
20863;27;86;22/02/2005;12207,9;30;0
20864;27;52;22/02/2006;43933,32;76;0
20865;27;37;22/02/2007;82424,37;141;0
20865;27;92;22/02/2007;15665,1;94;0
20866;21;50;12/09/2010;100680,96;192;0
20867;13;73;06/10/2010;39450,84;132;0
20868;37;37;28/08/2005;87685,5;150;0
20868;37;66;28/08/2005;27776;140;0
20869;37;26;28/08/2007;55936,98;198;0
20870;37;62;28/08/2006;95379,92;188;0
20870;37;35;28/08/2006;39019,5;69;0
20870;37;93;28/08/2006;29651,63;59;0
20871;38;6;07/11/2006;65288,64;188;0
20872;16;73;27/11/2006;49911,29;167;0
20872;16;81;27/11/2006;15298,75;125;0
20873;3;94;06/07/2008;16999,2;30;0
20873;3;79;06/07/2008;20308,93;131;0
20874;26;99;06/12/2006;85754,7;162;0
20874;26;27;06/12/2006;8766,42;26;0
20874;26;88;06/12/2006;22913,55;99;0
20875;26;10;06/12/2007;109709,04;196;0
20876;26;6;06/12/2008;24656,88;71;0
20877;26;41;06/12/2009;15357,84;89;0
20878;23;97;28/07/2010;97330,48;169;0
20879;28;104;06/07/2010;17943,42;62;0
20879;28;83;06/07/2010;76506,1;157;0
20880;32;59;21/08/2009;60843,75;165;0
20881;5;64;12/10/2010;19267,05;33;0
20881;5;12;12/10/2010;30182,9;110;0
20882;12;32;16/11/2007;49630,57;121;0
20882;12;85;16/11/2007;7601,04;46;0
20882;12;49;16/11/2007;66994,5;118;0
20882;12;94;16/11/2007;22098,96;39;0
20883;26;40;05/07/2006;34120,7;170;0
20883;26;93;05/07/2006;61816,11;123;0
20884;36;98;27/10/2008;20805,4;154;0
20885;36;82;27/10/2009;16150,59;157;0
20885;36;61;27/10/2009;11710,42;41;0
20886;18;39;19/06/2006;44258,76;147;0
20887;19;70;16/09/2006;75969,4;130;0
20888;18;80;19/06/2008;69241,85;145;0
20889;36;92;27/10/2005;6499,35;39;0
20889;36;55;27/10/2005;93248,01;171;0
20890;36;95;27/10/2006;40276,72;74;0
20890;36;52;27/10/2006;61275,42;106;0
20891;26;40;05/07/2009;38335,61;191;0
20892;12;21;16/11/2008;23769,9;42;0
20893;13;79;05/04/2008;14417,79;93;0
20894;13;8;05/04/2009;39150,11;67;0
20895;24;48;06/02/2009;6679,26;19;0
20896;24;7;06/02/2008;84648,02;194;0
20897;24;37;06/02/2006;64302,7;110;0
20897;24;45;06/02/2006;7425,6;15;0
20897;24;93;06/02/2006;73877,79;147;0
20898;13;75;05/04/2005;7106,47;49;0
20899;13;82;05/04/2006;4217,67;41;0
20899;13;89;05/04/2006;22464,05;173;0
20900;13;100;05/04/2007;14591,46;39;0
20900;13;72;05/04/2007;12007,88;89;0
20900;13;80;05/04/2007;63989,02;134;0
20901;3;87;18/08/2006;78109,92;162;0
20902;7;74;22/01/2010;32029,92;118;0
20902;7;103;22/01/2010;58714,6;119;0
20902;7;33;22/01/2010;72413,1;183;0
20903;8;86;21/04/2005;59411,78;146;0
20903;8;74;21/04/2005;33387,12;123;0
20904;3;100;18/08/2005;71834,88;192;0
20904;3;49;18/08/2005;51665,25;91;0
20905;35;84;25/09/2008;31147,2;140;0
20906;7;46;24/06/2006;39923,73;77;0
20907;3;10;18/08/2008;15112,98;27;0
20908;3;100;18/08/2009;22448,4;60;0
20909;11;84;15/11/2007;38044,08;171;0
20910;11;76;15/11/2006;3317,38;11;0
20911;11;77;15/11/2005;58773,44;118;0
20911;11;11;15/11/2005;67317;190;0
20912;15;7;11/09/2010;25743,47;59;0
20912;15;101;11/09/2010;51625,39;179;0
20912;15;102;11/09/2010;56296,62;177;0
20912;15;10;11/09/2010;105790,86;189;0
20912;15;37;11/09/2010;28643,93;49;0
20913;13;70;06/11/2005;23959,58;41;0
20914;13;85;06/11/2006;15367,32;93;0
20914;13;24;06/11/2006;39932;134;0
20914;13;73;06/11/2006;34071,18;114;0
20915;31;51;26/05/2010;74677,5;150;0
20916;11;9;15/11/2008;56156,4;190;0
20916;11;16;15/11/2008;65917,28;143;0
20917;10;87;24/05/2009;22179,36;46;0
20918;2;19;14/09/2008;10703,56;86;0
20919;22;62;13/09/2009;56822,08;112;0
20920;2;19;14/09/2007;3235,96;26;0
20920;2;52;14/09/2007;68790,33;119;0
20920;2;77;14/09/2007;55784,96;112;0
20921;2;73;14/09/2005;19426,55;65;0
20921;2;72;14/09/2005;26444,32;196;0
20921;2;67;14/09/2005;17189,68;86;0
20921;2;101;14/09/2005;26245,31;91;0
20922;13;84;27/05/2010;28922,4;130;0
20923;11;103;31/01/2008;79930,8;162;0
20923;11;79;31/01/2008;29610,73;191;0
20923;11;70;31/01/2008;10518,84;18;0
20924;11;30;31/01/2009;22382,28;79;0
20925;11;35;31/01/2005;18661,5;33;0
20926;11;98;31/01/2006;8646,4;64;0
20926;11;61;31/01/2006;56267,14;197;0
20927;11;12;31/01/2007;29908,51;109;0
20928;24;21;12/04/2010;67348,05;119;0
20928;24;4;12/04/2010;47171,08;188;0
20929;31;91;26/10/2005;68443,6;139;0
20929;31;69;26/10/2005;80873,52;184;0
20930;14;92;13/03/2010;24164,25;145;0
20931;31;71;26/10/2007;62720,86;197;0
20931;31;26;26/10/2007;12430,44;44;0
20932;35;51;25/09/2007;11948,4;24;0
20933;33;21;21/09/2008;90552;160;0
20934;33;77;21/09/2007;22413,6;45;0
20935;33;33;21/09/2005;14640,9;37;0
20935;33;42;21/09/2005;55967;100;0
20936;18;83;10/01/2007;93074,3;191;0
20937;12;100;10/06/2007;14591,46;39;0
20937;12;5;10/06/2007;53360,04;188;0
20938;12;69;10/06/2006;27690,39;63;0
20939;12;12;10/06/2005;49390,2;180;0
20940;10;16;21/01/2010;15672,64;34;0
20940;10;57;21/01/2010;14478;60;0
20941;24;54;06/03/2008;3913,56;12;0
20942;15;99;16/04/2008;34937,1;66;0
20943;35;3;13/06/2009;6205,25;25;0
20943;35;70;13/06/2009;54931,72;94;0
20944;17;22;24/10/2008;93324,51;191;0
20945;11;41;06/01/2009;5867,04;34;0
20946;11;38;06/01/2006;28793,44;127;0
20947;11;100;06/01/2007;30305,34;81;0
20948;11;98;06/01/2005;19859,7;147;0
20948;11;28;06/01/2005;94120,12;172;0
20949;15;53;16/04/2006;50972,66;107;0
20949;15;76;16/04/2006;25634,3;85;0
20949;15;45;16/04/2006;78216,32;158;0
20949;15;105;16/04/2006;33430,8;120;0
20949;15;49;16/04/2006;77781,75;137;0
20950;15;61;16/04/2007;8568,6;30;0
20951;33;27;13/11/2005;10115,1;30;0
20951;33;80;13/11/2005;11938,25;25;0
20952;19;88;18/07/2010;21756,3;94;0
20952;19;22;18/07/2010;81597,87;167;0
20952;19;99;18/07/2010;41289,3;78;0
20953;22;86;30/06/2007;74061,26;182;0
20954;2;62;11/01/2010;63417,5;125;0
20955;22;79;18/02/2005;28990,61;187;0
20956;3;57;20/06/2010;9652;40;0
20956;3;99;20/06/2010;72520,95;137;0
20957;24;74;12/10/2010;8957,52;33;0
20958;22;89;18/02/2008;7661,15;59;0
20959;22;85;18/02/2009;26273,16;159;0
20959;22;1;18/02/2009;8578,44;52;0
20959;22;82;18/02/2009;2880,36;28;0
20960;14;33;28/11/2009;66477,6;168;0
20960;14;13;28/11/2009;18910,76;44;0
20961;40;5;22/08/2006;42858,33;151;0
20962;5;21;20/05/2010;67914;120;0
20963;34;56;18/02/2009;17957,53;89;0
20963;34;32;18/02/2009;34864,45;85;0
20964;34;28;18/02/2008;88100,81;161;0
20965;37;29;08/02/2010;13191,1;26;0
20965;37;87;08/02/2010;6750,24;14;0
20966;34;102;18/02/2007;34350,48;108;0
20966;34;74;18/02/2007;33658,56;124;0
20966;34;54;18/02/2007;4891,95;15;0
20967;34;96;18/02/2006;20033,31;187;0
20967;34;88;18/02/2006;29625,6;128;0
20968;24;53;06/03/2005;72886,14;153;0
20968;24;105;06/03/2005;30087,72;108;0
20969;27;68;19/02/2006;34047,2;80;0
20970;27;85;19/02/2007;28751,76;174;0
20970;27;7;19/02/2007;84211,69;193;0
20971;38;69;12/07/2007;44392,53;101;0
20971;38;22;12/07/2007;69871,23;143;0
20972;27;93;19/02/2005;94483,16;188;0
20972;27;67;19/02/2005;3797,72;19;0
20972;27;62;19/02/2005;15220,2;30;0
20973;22;43;24/12/2006;89595;181;0
20974;12;53;15/04/2006;16673,3;35;0
20975;29;25;05/03/2009;53207,28;184;0
20975;29;86;05/03/2009;37437,56;92;0
20975;29;60;05/03/2009;48383,5;95;0
20975;29;4;05/03/2009;22080,08;88;0
20976;14;21;10/09/2008;92815,8;164;0
20976;14;89;10/09/2008;22074,5;170;0
20977;12;41;29/10/2009;33821,76;196;0
20977;12;89;29/10/2009;3505,95;27;0
20978;8;32;20/06/2006;34864,45;85;0
20978;8;3;20/06/2006;4715,99;19;0
20978;8;5;20/06/2006;29802,15;105;0
20978;8;84;20/06/2006;18910,8;85;0
20979;8;81;20/06/2007;18358,5;150;0
20979;8;20;20/06/2007;39948,72;172;0
20979;8;8;20/06/2007;70703,93;121;0
20980;35;32;29/02/2008;64396,69;157;0
20980;35;65;29/02/2008;15409,92;128;0
20981;14;42;10/09/2005;64921,72;116;0
20982;19;78;23/04/2008;3180,6;10;0
20983;33;58;13/11/2006;11815,68;51;0
20983;33;1;13/11/2006;30024,54;182;0
20984;31;15;11/01/2010;12389,52;78;0
20984;31;23;11/01/2010;40594,2;174;0
20985;1;15;19/01/2010;16360,52;103;0
20986;5;36;05/08/2005;56744,82;123;0
20986;5;94;05/08/2005;9632,88;17;0
20986;5;74;05/08/2005;28772,64;106;0
20987;23;62;05/05/2008;61388,14;121;0
20987;23;102;05/05/2008;34986,6;110;0
20988;23;70;05/05/2009;32140,9;55;0
20989;24;64;03/01/2010;20434,75;35;0
20990;6;98;21/04/2009;4593,4;34;0
20991;18;13;20/02/2008;31374,67;73;0
20992;17;80;17/04/2005;73062,09;153;0
20992;17;81;17/04/2005;1468,68;12;0
20993;17;31;17/04/2007;80126,76;196;0
20994;17;25;17/04/2006;30073,68;104;0
20995;17;78;17/04/2009;58204,98;183;0
20995;17;85;17/04/2009;5287,68;32;0
20996;31;5;26/01/2010;34911,09;123;0
20997;6;84;21/04/2005;28254,96;127;0
20997;6;66;21/04/2005;27379,2;138;0
20998;36;100;07/10/2008;30679,48;82;0
20998;36;97;07/10/2008;28220,08;49;0
20998;36;90;07/10/2008;27258,4;65;0
20999;6;43;21/04/2007;18810;38;0
20999;6;14;21/04/2007;70940,1;165;0
21000;3;2;26/01/2008;12744,5;25;0
21000;3;44;26/01/2008;35577,36;181;0
21001;3;88;26/01/2009;4166,1;18;0
21002;9;62;19/06/2007;78130,36;154;0
21003;29;90;24/06/2010;57032,96;136;0
21004;17;78;21/05/2008;56932,74;179;0
21005;19;55;03/02/2006;25629,57;47;0
21005;19;73;03/02/2006;5977,4;20;0
21006;19;18;03/02/2007;48361,44;106;0
21006;19;57;03/02/2007;9410,7;39;0
21007;4;87;17/01/2009;83895,84;174;0
21008;4;40;17/01/2008;36930,64;184;0
21008;4;29;17/01/2008;47183,55;93;0
21009;17;86;22/08/2005;5290,09;13;0
21010;34;70;18/06/2006;71294,36;122;0
21010;34;71;18/06/2006;63357,62;199;0
21010;34;50;18/06/2006;39328,5;75;0
21010;34;85;18/06/2006;5948,64;36;0
21011;17;79;22/08/2007;11472,22;74;0
21011;17;74;22/08/2007;52659,36;194;0
21012;27;88;02/07/2006;29394,15;127;0
21013;17;43;22/08/2009;59400;120;0
21013;17;84;22/08/2009;38934;175;0
21014;17;28;22/08/2008;62929,15;115;0
21014;17;26;22/08/2008;56219,49;199;0
21015;34;69;18/06/2009;56699,37;129;0
21015;34;94;18/06/2009;27198,72;48;0
21016;2;72;19/01/2008;21857,04;162;0
21016;2;105;19/01/2008;26466,05;95;0
21017;21;65;28/03/2010;14928,36;124;0
21018;10;6;10/01/2010;32644,32;94;0
21019;25;101;18/05/2008;46434,01;161;0
21020;24;55;05/07/2010;34354,53;63;0
21021;32;72;12/10/2010;24420,52;181;0
21021;32;58;12/10/2010;37300,48;161;0
21022;27;51;28/01/2009;98574,3;198;0
21022;27;71;28/01/2009;39479,12;124;0
21023;27;27;28/01/2008;29333,79;87;0
21023;27;13;28/01/2008;33093,83;77;0
21024;27;11;28/01/2007;53853,6;152;0
21025;27;9;28/01/2006;24531,48;83;0
21025;27;103;28/01/2006;5427,4;11;0
21026;27;77;28/01/2005;14444,32;29;0
21027;2;71;27/08/2007;14963,86;47;0
21028;2;79;27/08/2006;20463,96;132;0
21029;18;80;20/02/2005;48708,06;102;0
21029;18;61;20/02/2005;40843,66;143;0
21030;12;12;10/02/2007;4939,02;18;0
21031;12;36;10/02/2006;9226,8;20;0
21031;12;69;10/02/2006;87906;200;0
21032;12;93;10/02/2005;25128,5;50;0
21032;12;21;10/02/2005;27731,55;49;0
21032;12;63;10/02/2005;19684,17;99;0
21033;12;96;10/02/2009;11998,56;112;0
21034;12;7;17/12/2009;74176,1;170;0
21034;12;27;17/12/2009;16184,16;48;0
21035;12;7;17/12/2008;74176,1;170;0
21035;12;66;17/12/2008;35315,2;178;0
21035;12;59;17/12/2008;58262,5;158;0
21036;16;79;16/10/2008;29920,79;193;0
21036;16;25;16/10/2008;4915,89;17;0
21036;16;8;16/10/2008;102257,75;175;0
21036;16;39;16/10/2008;38538,24;128;0
21037;16;16;16/10/2009;19821,28;43;0
21037;16;65;16/10/2009;5056,38;42;0
21037;16;66;16/10/2009;32736;165;0
21038;13;78;14/06/2006;18447,48;58;0
21038;13;22;14/06/2006;71337,06;146;0
21039;16;68;16/10/2006;12342,11;29;0
21040;16;20;16/10/2007;42968,1;185;0
21040;16;101;16/10/2007;16727,78;58;0
21041;12;49;17/12/2007;85730,25;151;0
21041;12;17;17/12/2007;38646,94;134;0
21042;30;70;02/03/2008;92916,42;159;0
21043;15;22;28/08/2005;89904,24;184;0
21044;40;69;20/11/2007;41315,82;94;0
21044;40;91;20/11/2007;98480;200;0
21044;40;1;20/11/2007;30189,51;183;0
21045;21;92;08/05/2006;16831,65;101;0
21046;40;19;20/11/2009;14063,98;113;0
21047;15;40;28/08/2008;6021,3;30;0
21047;15;55;28/08/2008;64891,89;119;0
21047;15;83;28/08/2008;93561,6;192;0
21048;3;61;24/04/2005;12852,9;45;0
21049;21;99;08/05/2005;6881,55;13;0
21049;21;4;08/05/2005;42152,88;168;0
21050;14;98;20/05/2008;23507,4;174;0
21051;19;12;03/11/2005;49390,2;180;0
21052;6;52;24/11/2008;15029,82;26;0
21053;4;68;21/09/2010;62136,14;146;0
21053;4;18;21/09/2010;51098,88;112;0
21054;3;13;05/03/2010;10314,96;24;0
21055;40;29;19/03/2010;40080,65;79;0
21056;6;7;09/05/2007;19198,52;44;0
21056;6;86;09/05/2007;49238,53;121;0
21057;17;44;19/04/2007;18476,64;94;0
21058;23;24;22/06/2005;30098;101;0
21059;5;100;08/07/2008;21325,98;57;0
21059;5;66;08/07/2008;19244,8;97;0
21060;5;27;08/07/2009;12812,46;38;0
21061;5;41;08/07/2006;30543,12;177;0
21062;5;72;08/07/2007;7420,6;55;0
21062;5;54;08/07/2007;61638,57;189;0
21063;5;5;08/07/2005;42858,33;151;0
21064;40;5;27/09/2007;24125,55;85;0
21065;13;47;13/09/2006;12456,4;88;0
21066;2;89;18/10/2009;19477,5;150;0
21067;38;26;23/11/2007;33336,18;118;0
21067;38;96;23/11/2007;8034,75;75;0
21068;6;5;09/07/2010;54211,53;191;0
21068;6;100;09/07/2010;68841,76;184;0
21068;6;81;09/07/2010;10280,76;84;0
21069;20;7;06/09/2009;37088,05;85;0
21070;2;13;18/10/2005;52864,17;123;0
21071;33;64;10/07/2007;12844,7;22;0
21071;33;100;10/07/2007;73331,44;196;0
21071;33;76;10/07/2007;31062,74;103;0
21072;2;78;18/10/2007;23218,38;73;0
21072;2;90;18/10/2007;66258,88;158;0
21073;12;72;23/04/2005;18079,28;134;0
21074;23;67;05/09/2008;30581,64;153;0
21074;23;17;05/09/2008;18746,65;65;0
21075;19;48;21/07/2010;14061,6;40;0
21075;19;39;21/07/2010;19269,12;64;0
21076;36;78;23/06/2007;39439,44;124;0
21076;36;37;23/06/2007;37997,05;65;0
21077;23;19;05/09/2005;4231,64;34;0
21077;23;11;05/09/2005;42516;120;0
21077;23;55;05/09/2005;7634,34;14;0
21078;23;86;05/09/2006;29705,89;73;0
21079;12;14;23/04/2009;21497;50;0
21080;12;49;23/04/2008;81756;144;0
21081;1;14;03/01/2007;27946,1;65;0
21082;27;20;23/12/2005;16258,2;70;0
21083;36;4;21/05/2010;23083,72;92;0
21084;35;58;02/12/2006;13669,12;59;0
21084;35;29;02/12/2006;66462,85;131;0
21084;35;49;02/12/2006;29523;52;0
21085;35;54;02/12/2008;14675,85;45;0
21086;35;77;02/12/2009;15440,48;31;0
21086;35;37;02/12/2009;50857,59;87;0
21086;35;90;02/12/2009;27677,76;66;0
21087;27;13;23/12/2008;52864,17;123;0
21087;27;31;23/12/2008;73176,99;179;0
21088;1;3;03/01/2009;49145,58;198;0
21089;1;51;03/01/2008;82643,1;166;0
21090;5;59;29/03/2005;39825;108;0
21090;5;14;29/03/2005;56752,08;132;0
21090;5;62;29/03/2005;59866,12;118;0
21091;5;90;29/03/2007;17613,12;42;0
21092;5;84;29/03/2006;32482,08;146;0
21093;27;71;21/05/2006;50622,42;159;0
21094;27;88;21/05/2007;3008,85;13;0
21094;27;75;21/05/2007;3480,72;24;0
21094;27;52;21/05/2007;106364,88;184;0
21095;5;32;17/05/2009;12305,1;30;0
21096;11;19;14/10/2005;2862,58;23;0
21097;27;16;21/05/2008;73753,6;160;0
21098;27;50;21/05/2009;31987,18;61;0
21098;27;70;21/05/2009;81813,2;140;0
21099;4;15;03/06/2005;18425,44;116;0
21099;4;73;03/06/2005;54394,34;182;0
21100;5;11;29/03/2008;68734,2;194;0
21100;5;53;29/03/2008;79555,46;167;0
21100;5;26;29/03/2008;56219,49;199;0
21101;31;98;15/12/2006;19589,5;145;0
21101;31;84;15/12/2006;9121,68;41;0
21102;4;17;03/06/2006;40954,22;142;0
21103;6;70;10/06/2010;94669,56;162;0
21104;28;26;30/03/2005;47744,19;169;0
21104;28;97;30/03/2005;16125,76;28;0
21105;11;34;19/10/2005;50731,52;149;0
21105;11;80;19/10/2005;83090,22;174;0
21106;28;4;30/03/2009;47672,9;190;0
21107;14;65;13/04/2005;24078;200;0
21107;14;32;13/04/2005;19277,99;47;0
21108;14;46;13/04/2007;63774,27;123;0
21109;26;62;11/07/2007;32977,1;65;0
21110;40;53;22/02/2009;71933,38;151;0
21110;40;9;22/02/2009;43151,76;146;0
21110;40;32;22/02/2009;45118,7;110;0
21110;40;42;22/02/2009;13991,75;25;0
21111;40;35;22/02/2008;50329,5;89;0
21111;40;64;22/02/2008;14012,4;24;0
21112;40;101;22/02/2006;41242,63;143;0
21113;14;45;13/04/2008;9405,76;19;0
21114;34;71;22/02/2005;51259,18;161;0
21114;34;61;22/02/2005;42843;150;0
21115;10;11;29/10/2009;34012,8;96;0
21116;39;67;02/11/2005;27983,2;140;0
21116;39;17;02/11/2005;33167,15;115;0
21117;33;102;24/10/2005;42938,1;135;0
21117;33;78;24/10/2005;58841,1;185;0
21118;18;102;31/10/2007;56296,62;177;0
21118;18;23;31/10/2007;21230,3;91;0
21119;18;52;31/10/2006;77461,38;134;0
21119;18;41;31/10/2006;12596,88;73;0
21119;18;21;31/10/2006;96211,5;170;0
21119;18;59;31/10/2006;25075;68;0
21119;18;71;31/10/2006;6049,22;19;0
21120;18;86;31/10/2009;80165,21;197;0
21120;18;9;31/10/2009;49949,64;169;0
21121;33;42;24/10/2009;17349,77;31;0
21121;33;26;24/10/2009;53111,88;188;0
21121;33;66;24/10/2009;8729,6;44;0
21121;33;32;24/10/2009;52091,59;127;0
21122;10;81;29/10/2006;21173,47;173;0
21123;10;78;29/10/2007;8587,62;27;0
21123;10;92;29/10/2007;12332,1;74;0
21124;23;18;20/06/2008;20987,04;46;0
21125;23;93;20/06/2009;21610,51;43;0
21126;33;17;02/01/2010;40088,99;139;0
21127;5;100;07/10/2010;31053,62;83;0
21128;5;35;17/05/2007;108010,5;191;0
21129;16;20;11/10/2010;3716,16;16;0
21130;7;12;14/03/2006;44451,18;162;0
21131;10;62;12/06/2007;16742,22;33;0
21131;10;30;12/06/2007;47031,12;166;0
21132;29;74;28/07/2007;28501,2;105;0
21132;29;104;28/07/2007;53830,26;186;0
21132;29;28;28/07/2007;31190,97;57;0
21133;10;15;12/06/2005;9212,72;58;0
21134;29;70;24/10/2010;110447,82;189;0
