orderDateID;Day;orderWeek;orderMonth;orderQuarter;orderYear;fiscalWeek;fiscalMonth;fiscalQuarter;fiscalYear
1029;25/10/2006;43;10;4;2006;30;7;3;2006
1030;26/10/2006;43;10;4;2006;30;7;3;2006
1031;27/10/2006;43;10;4;2006;30;7;3;2006
1032;28/10/2006;43;10;4;2006;30;7;3;2006
1033;29/10/2006;44;10;4;2006;30;7;3;2006
1034;30/10/2006;44;10;4;2006;31;7;3;2006
1035;31/10/2006;44;10;4;2006;31;7;3;2006
1036;01/11/2006;44;11;4;2006;31;8;3;2006
1037;02/11/2006;44;11;4;2006;31;8;3;2006
1038;03/11/2006;44;11;4;2006;31;8;3;2006
1039;04/11/2006;44;11;4;2006;31;8;3;2006
1040;05/11/2006;45;11;4;2006;31;8;3;2006
1041;06/11/2006;45;11;4;2006;32;8;3;2006
1042;07/11/2006;45;11;4;2006;32;8;3;2006
1043;08/11/2006;45;11;4;2006;32;8;3;2006
1044;09/11/2006;45;11;4;2006;32;8;3;2006
1045;10/11/2006;45;11;4;2006;32;8;3;2006
1046;11/11/2006;45;11;4;2006;32;8;3;2006
1047;12/11/2006;46;11;4;2006;32;8;3;2006
1048;13/11/2006;46;11;4;2006;33;8;3;2006
1049;14/11/2006;46;11;4;2006;33;8;3;2006
1050;15/11/2006;46;11;4;2006;33;8;3;2006
1051;16/11/2006;46;11;4;2006;33;8;3;2006
1052;17/11/2006;46;11;4;2006;33;8;3;2006
1053;18/11/2006;46;11;4;2006;33;8;3;2006
1054;19/11/2006;47;11;4;2006;33;8;3;2006
1055;20/11/2006;47;11;4;2006;34;8;3;2006
1056;21/11/2006;47;11;4;2006;34;8;3;2006
1057;22/11/2006;47;11;4;2006;34;8;3;2006
1058;23/11/2006;47;11;4;2006;34;8;3;2006
1059;24/11/2006;47;11;4;2006;34;8;3;2006
1060;25/11/2006;47;11;4;2006;34;8;3;2006
1061;26/11/2006;48;11;4;2006;34;8;3;2006
1062;27/11/2006;48;11;4;2006;35;8;3;2006
1063;28/11/2006;48;11;4;2006;35;8;3;2006
1064;29/11/2006;48;11;4;2006;35;8;3;2006
1065;30/11/2006;48;11;4;2006;35;8;3;2006
1066;01/12/2006;48;12;4;2006;35;8;3;2006
1067;02/12/2006;48;12;4;2006;35;9;3;2006
1068;03/12/2006;49;12;4;2006;35;9;3;2006
1069;04/12/2006;49;12;4;2006;36;9;3;2006
1070;05/12/2006;49;12;4;2006;36;9;3;2006
1071;06/12/2006;49;12;4;2006;36;9;3;2006
1072;07/12/2006;49;12;4;2006;36;9;3;2006
1073;08/12/2006;49;12;4;2006;36;9;3;2006
1074;09/12/2006;49;12;4;2006;36;9;3;2006
1075;10/12/2006;50;12;4;2006;36;9;3;2006
1076;11/12/2006;50;12;4;2006;37;9;3;2006
1077;12/12/2006;50;12;4;2006;37;9;3;2006
1078;13/12/2006;50;12;4;2006;37;9;3;2006
1079;14/12/2006;50;12;4;2006;37;9;3;2006
1080;15/12/2006;50;12;4;2006;37;9;3;2006
1081;16/12/2006;50;12;4;2006;37;9;3;2006
1082;17/12/2006;51;12;4;2006;37;9;3;2006
1083;18/12/2006;51;12;4;2006;38;9;3;2006
1084;19/12/2006;51;12;4;2006;38;9;3;2006
1085;20/12/2006;51;12;4;2006;38;9;3;2006
1086;21/12/2006;51;12;4;2006;38;9;3;2006
1087;22/12/2006;51;12;4;2006;38;9;3;2006
1088;23/12/2006;51;12;4;2006;38;9;3;2006
1089;24/12/2006;52;12;4;2006;38;9;3;2006
1090;25/12/2006;52;12;4;2006;39;9;3;2006
1091;26/12/2006;52;12;4;2006;39;9;3;2006
1092;27/12/2006;52;12;4;2006;39;9;3;2006
1093;28/12/2006;52;12;4;2006;39;9;3;2006
1094;29/12/2006;52;12;4;2006;39;9;3;2006
1095;30/12/2006;52;12;4;2006;39;9;3;2006
1096;31/12/2006;53;12;4;2006;39;9;3;2006
1097;01/01/2007;1;1;1;2007;40;10;4;2006
1098;02/01/2007;1;1;1;2007;40;10;4;2006
1099;03/01/2007;1;1;1;2007;40;10;4;2006
1100;04/01/2007;1;1;1;2007;40;10;4;2006
1101;05/01/2007;1;1;1;2007;40;10;4;2006
1102;06/01/2007;1;1;1;2007;40;10;4;2006
1103;07/01/2007;2;1;1;2007;40;10;4;2006
1104;08/01/2007;2;1;1;2007;41;10;4;2006
1105;09/01/2007;2;1;1;2007;41;10;4;2006
1106;10/01/2007;2;1;1;2007;41;10;4;2006
1107;11/01/2007;2;1;1;2007;41;10;4;2006
1108;12/01/2007;2;1;1;2007;41;10;4;2006
1109;13/01/2007;2;1;1;2007;41;10;4;2006
1110;14/01/2007;3;1;1;2007;41;10;4;2006
1111;15/01/2007;3;1;1;2007;42;10;4;2006
1112;16/01/2007;3;1;1;2007;42;10;4;2006
1113;17/01/2007;3;1;1;2007;42;10;4;2006
1114;18/01/2007;3;1;1;2007;42;10;4;2006
1115;19/01/2007;3;1;1;2007;42;10;4;2006
1116;20/01/2007;3;1;1;2007;42;10;4;2006
1117;21/01/2007;4;1;1;2007;42;10;4;2006
1118;22/01/2007;4;1;1;2007;43;10;4;2006
1119;23/01/2007;4;1;1;2007;43;10;4;2006
1120;24/01/2007;4;1;1;2007;43;10;4;2006
1121;25/01/2007;4;1;1;2007;43;10;4;2006
1122;26/01/2007;4;1;1;2007;43;10;4;2006
1123;27/01/2007;4;1;1;2007;43;10;4;2006
1124;28/01/2007;5;1;1;2007;43;10;4;2006
1125;29/01/2007;5;1;1;2007;44;10;4;2006
1126;30/01/2007;5;1;1;2007;44;10;4;2006
1127;31/01/2007;5;1;1;2007;44;10;4;2006
1128;01/02/2007;5;2;1;2007;44;11;4;2006
1129;02/02/2007;5;2;1;2007;44;11;4;2006
1130;03/02/2007;5;2;1;2007;44;11;4;2006
1131;04/02/2007;6;2;1;2007;44;11;4;2006
1132;05/02/2007;6;2;1;2007;45;11;4;2006
1133;06/02/2007;6;2;1;2007;45;11;4;2006
1134;07/02/2007;6;2;1;2007;45;11;4;2006
1135;08/02/2007;6;2;1;2007;45;11;4;2006
1136;09/02/2007;6;2;1;2007;45;11;4;2006
1137;10/02/2007;6;2;1;2007;45;11;4;2006
1138;11/02/2007;7;2;1;2007;45;11;4;2006
1139;12/02/2007;7;2;1;2007;46;11;4;2006
1140;13/02/2007;7;2;1;2007;46;11;4;2006
1141;14/02/2007;7;2;1;2007;46;11;4;2006
1142;15/02/2007;7;2;1;2007;46;11;4;2006
1143;16/02/2007;7;2;1;2007;46;11;4;2006
1144;17/02/2007;7;2;1;2007;46;11;4;2006
1145;18/02/2007;8;2;1;2007;46;11;4;2006
1146;19/02/2007;8;2;1;2007;47;11;4;2006
1147;20/02/2007;8;2;1;2007;47;11;4;2006
1148;21/02/2007;8;2;1;2007;47;11;4;2006
1149;22/02/2007;8;2;1;2007;47;11;4;2006
1150;23/02/2007;8;2;1;2007;47;11;4;2006
1151;24/02/2007;8;2;1;2007;47;11;4;2006
1152;25/02/2007;9;2;1;2007;47;11;4;2006
1153;26/02/2007;9;2;1;2007;48;11;4;2006
1154;27/02/2007;9;2;1;2007;48;11;4;2006
1155;28/02/2007;9;2;1;2007;48;11;4;2006
1156;01/03/2007;9;3;1;2007;48;11;4;2006
1157;02/03/2007;9;3;1;2007;48;11;4;2006
1158;03/03/2007;9;3;1;2007;48;12;4;2006
1159;04/03/2007;10;3;1;2007;48;12;4;2006
1160;05/03/2007;10;3;1;2007;49;12;4;2006
1161;06/03/2007;10;3;1;2007;49;12;4;2006
1162;07/03/2007;10;3;1;2007;49;12;4;2006
1163;08/03/2007;10;3;1;2007;49;12;4;2006
1164;09/03/2007;10;3;1;2007;49;12;4;2006
1165;10/03/2007;10;3;1;2007;49;12;4;2006
1166;11/03/2007;11;3;1;2007;49;12;4;2006
1167;12/03/2007;11;3;1;2007;50;12;4;2006
1168;13/03/2007;11;3;1;2007;50;12;4;2006
1169;14/03/2007;11;3;1;2007;50;12;4;2006
1170;15/03/2007;11;3;1;2007;50;12;4;2006
1171;16/03/2007;11;3;1;2007;50;12;4;2006
1172;17/03/2007;11;3;1;2007;50;12;4;2006
1173;18/03/2007;12;3;1;2007;50;12;4;2006
1174;19/03/2007;12;3;1;2007;51;12;4;2006
1175;20/03/2007;12;3;1;2007;51;12;4;2006
1176;21/03/2007;12;3;1;2007;51;12;4;2006
1177;22/03/2007;12;3;1;2007;51;12;4;2006
1178;23/03/2007;12;3;1;2007;51;12;4;2006
1179;24/03/2007;12;3;1;2007;51;12;4;2006
1180;25/03/2007;13;3;1;2007;51;12;4;2006
1181;26/03/2007;13;3;1;2007;52;12;4;2006
1182;27/03/2007;13;3;1;2007;52;12;4;2006
1183;28/03/2007;13;3;1;2007;52;12;4;2006
1184;29/03/2007;13;3;1;2007;52;12;4;2006
1185;30/03/2007;13;3;1;2007;52;12;4;2006
1186;31/03/2007;13;3;1;2007;52;12;4;2006
1187;01/04/2007;14;4;2;2007;52;12;4;2006
1188;02/04/2007;14;4;2;2007;53;12;4;2006
1189;03/04/2007;14;4;2;2007;1;1;1;2007
1190;04/04/2007;14;4;2;2007;1;1;1;2007
1191;05/04/2007;14;4;2;2007;1;1;1;2007
1192;06/04/2007;14;4;2;2007;1;1;1;2007
1193;07/04/2007;14;4;2;2007;1;1;1;2007
1194;08/04/2007;15;4;2;2007;1;1;1;2007
1195;09/04/2007;15;4;2;2007;2;1;1;2007
1196;10/04/2007;15;4;2;2007;2;1;1;2007
1197;11/04/2007;15;4;2;2007;2;1;1;2007
1198;12/04/2007;15;4;2;2007;2;1;1;2007
1199;13/04/2007;15;4;2;2007;2;1;1;2007
1200;14/04/2007;15;4;2;2007;2;1;1;2007
1201;15/04/2007;16;4;2;2007;2;1;1;2007
1202;16/04/2007;16;4;2;2007;3;1;1;2007
1203;17/04/2007;16;4;2;2007;3;1;1;2007
1204;18/04/2007;16;4;2;2007;3;1;1;2007
1205;19/04/2007;16;4;2;2007;3;1;1;2007
1206;20/04/2007;16;4;2;2007;3;1;1;2007
1207;21/04/2007;16;4;2;2007;3;1;1;2007
1208;22/04/2007;17;4;2;2007;3;1;1;2007
1209;23/04/2007;17;4;2;2007;4;1;1;2007
1210;24/04/2007;17;4;2;2007;4;1;1;2007
1211;25/04/2007;17;4;2;2007;4;1;1;2007
1212;26/04/2007;17;4;2;2007;4;1;1;2007
1213;27/04/2007;17;4;2;2007;4;1;1;2007
1214;28/04/2007;17;4;2;2007;4;1;1;2007
1215;29/04/2007;18;4;2;2007;4;1;1;2007
1216;30/04/2007;18;4;2;2007;5;1;1;2007
1217;01/05/2007;18;5;2;2007;5;1;1;2007
1218;02/05/2007;18;5;2;2007;5;1;1;2007
1219;03/05/2007;18;5;2;2007;5;1;1;2007
1220;04/05/2007;18;5;2;2007;5;2;1;2007
1221;05/05/2007;18;5;2;2007;5;2;1;2007
1222;06/05/2007;19;5;2;2007;5;2;1;2007
1223;07/05/2007;19;5;2;2007;6;2;1;2007
1224;08/05/2007;19;5;2;2007;6;2;1;2007
1225;09/05/2007;19;5;2;2007;6;2;1;2007
1226;10/05/2007;19;5;2;2007;6;2;1;2007
1227;11/05/2007;19;5;2;2007;6;2;1;2007
1228;12/05/2007;19;5;2;2007;6;2;1;2007
1229;13/05/2007;20;5;2;2007;6;2;1;2007
1230;14/05/2007;20;5;2;2007;7;2;1;2007
1231;15/05/2007;20;5;2;2007;7;2;1;2007
1232;16/05/2007;20;5;2;2007;7;2;1;2007
1233;17/05/2007;20;5;2;2007;7;2;1;2007
1234;18/05/2007;20;5;2;2007;7;2;1;2007
1235;19/05/2007;20;5;2;2007;7;2;1;2007
1236;20/05/2007;21;5;2;2007;7;2;1;2007
1237;21/05/2007;21;5;2;2007;8;2;1;2007
1238;22/05/2007;21;5;2;2007;8;2;1;2007
1239;23/05/2007;21;5;2;2007;8;2;1;2007
1240;24/05/2007;21;5;2;2007;8;2;1;2007
1241;25/05/2007;21;5;2;2007;8;2;1;2007
1242;26/05/2007;21;5;2;2007;8;2;1;2007
1243;27/05/2007;22;5;2;2007;8;2;1;2007
1244;28/05/2007;22;5;2;2007;9;2;1;2007
1245;29/05/2007;22;5;2;2007;9;2;1;2007
1246;30/05/2007;22;5;2;2007;9;2;1;2007
1247;31/05/2007;22;5;2;2007;9;2;1;2007
1248;01/06/2007;22;6;2;2007;9;3;1;2007
1249;02/06/2007;22;6;2;2007;9;3;1;2007
1250;03/06/2007;23;6;2;2007;9;3;1;2007
1251;04/06/2007;23;6;2;2007;10;3;1;2007
1252;05/06/2007;23;6;2;2007;10;3;1;2007
1253;06/06/2007;23;6;2;2007;10;3;1;2007
1254;07/06/2007;23;6;2;2007;10;3;1;2007
1255;08/06/2007;23;6;2;2007;10;3;1;2007
1256;09/06/2007;23;6;2;2007;10;3;1;2007
1257;10/06/2007;24;6;2;2007;10;3;1;2007
1258;11/06/2007;24;6;2;2007;11;3;1;2007
1259;12/06/2007;24;6;2;2007;11;3;1;2007
1260;13/06/2007;24;6;2;2007;11;3;1;2007
1261;14/06/2007;24;6;2;2007;11;3;1;2007
1262;15/06/2007;24;6;2;2007;11;3;1;2007
1263;16/06/2007;24;6;2;2007;11;3;1;2007
1264;17/06/2007;25;6;2;2007;11;3;1;2007
1265;18/06/2007;25;6;2;2007;12;3;1;2007
1266;19/06/2007;25;6;2;2007;12;3;1;2007
1267;20/06/2007;25;6;2;2007;12;3;1;2007
1268;21/06/2007;25;6;2;2007;12;3;1;2007
1269;22/06/2007;25;6;2;2007;12;3;1;2007
1270;23/06/2007;25;6;2;2007;12;3;1;2007
1271;24/06/2007;26;6;2;2007;12;3;1;2007
1272;25/06/2007;26;6;2;2007;13;3;1;2007
1273;26/06/2007;26;6;2;2007;13;3;1;2007
1274;27/06/2007;26;6;2;2007;13;3;1;2007
1275;28/06/2007;26;6;2;2007;13;3;1;2007
1276;29/06/2007;26;6;2;2007;13;3;1;2007
1277;30/06/2007;26;6;2;2007;13;3;1;2007
1278;01/07/2007;27;7;3;2007;13;3;1;2007
1279;02/07/2007;27;7;3;2007;14;4;2;2007
1280;03/07/2007;27;7;3;2007;14;4;2;2007
1281;04/07/2007;27;7;3;2007;14;4;2;2007
1282;05/07/2007;27;7;3;2007;14;4;2;2007
1283;06/07/2007;27;7;3;2007;14;4;2;2007
1284;07/07/2007;27;7;3;2007;14;4;2;2007
1285;08/07/2007;28;7;3;2007;14;4;2;2007
1286;09/07/2007;28;7;3;2007;15;4;2;2007
1287;10/07/2007;28;7;3;2007;15;4;2;2007
1288;11/07/2007;28;7;3;2007;15;4;2;2007
1289;12/07/2007;28;7;3;2007;15;4;2;2007
1290;13/07/2007;28;7;3;2007;15;4;2;2007
1291;14/07/2007;28;7;3;2007;15;4;2;2007
1292;15/07/2007;29;7;3;2007;15;4;2;2007
1293;16/07/2007;29;7;3;2007;16;4;2;2007
1294;17/07/2007;29;7;3;2007;16;4;2;2007
1295;18/07/2007;29;7;3;2007;16;4;2;2007
1296;19/07/2007;29;7;3;2007;16;4;2;2007
1297;20/07/2007;29;7;3;2007;16;4;2;2007
1298;21/07/2007;29;7;3;2007;16;4;2;2007
1299;22/07/2007;30;7;3;2007;16;4;2;2007
1300;23/07/2007;30;7;3;2007;17;4;2;2007
1301;24/07/2007;30;7;3;2007;17;4;2;2007
1302;25/07/2007;30;7;3;2007;17;4;2;2007
1303;26/07/2007;30;7;3;2007;17;4;2;2007
1304;27/07/2007;30;7;3;2007;17;4;2;2007
1305;28/07/2007;30;7;3;2007;17;4;2;2007
1306;29/07/2007;31;7;3;2007;17;4;2;2007
1307;30/07/2007;31;7;3;2007;18;4;2;2007
1308;31/07/2007;31;7;3;2007;18;4;2;2007
1309;01/08/2007;31;8;3;2007;18;5;2;2007
1310;02/08/2007;31;8;3;2007;18;5;2;2007
1311;03/08/2007;31;8;3;2007;18;5;2;2007
1312;04/08/2007;31;8;3;2007;18;5;2;2007
1313;05/08/2007;32;8;3;2007;18;5;2;2007
1314;06/08/2007;32;8;3;2007;19;5;2;2007
1315;07/08/2007;32;8;3;2007;19;5;2;2007
1316;08/08/2007;32;8;3;2007;19;5;2;2007
1317;09/08/2007;32;8;3;2007;19;5;2;2007
1318;10/08/2007;32;8;3;2007;19;5;2;2007
1319;11/08/2007;32;8;3;2007;19;5;2;2007
1320;12/08/2007;33;8;3;2007;19;5;2;2007
1321;13/08/2007;33;8;3;2007;20;5;2;2007
1322;14/08/2007;33;8;3;2007;20;5;2;2007
1323;15/08/2007;33;8;3;2007;20;5;2;2007
1324;16/08/2007;33;8;3;2007;20;5;2;2007
1325;17/08/2007;33;8;3;2007;20;5;2;2007
1326;18/08/2007;33;8;3;2007;20;5;2;2007
1327;19/08/2007;34;8;3;2007;20;5;2;2007
1328;20/08/2007;34;8;3;2007;21;5;2;2007
1329;21/08/2007;34;8;3;2007;21;5;2;2007
1330;22/08/2007;34;8;3;2007;21;5;2;2007
1331;23/08/2007;34;8;3;2007;21;5;2;2007
1332;24/08/2007;34;8;3;2007;21;5;2;2007
1333;25/08/2007;34;8;3;2007;21;5;2;2007
1334;26/08/2007;35;8;3;2007;21;5;2;2007
1335;27/08/2007;35;8;3;2007;22;5;2;2007
1336;28/08/2007;35;8;3;2007;22;5;2;2007
1337;29/08/2007;35;8;3;2007;22;5;2;2007
1338;30/08/2007;35;8;3;2007;22;5;2;2007
1339;31/08/2007;35;8;3;2007;22;5;2;2007
1340;01/09/2007;35;9;3;2007;22;6;2;2007
1341;02/09/2007;36;9;3;2007;22;6;2;2007
1342;03/09/2007;36;9;3;2007;23;6;2;2007
1343;04/09/2007;36;9;3;2007;23;6;2;2007
1344;05/09/2007;36;9;3;2007;23;6;2;2007
1345;06/09/2007;36;9;3;2007;23;6;2;2007
1346;07/09/2007;36;9;3;2007;23;6;2;2007
1347;08/09/2007;36;9;3;2007;23;6;2;2007
1348;09/09/2007;37;9;3;2007;23;6;2;2007
1349;10/09/2007;37;9;3;2007;24;6;2;2007
1350;11/09/2007;37;9;3;2007;24;6;2;2007
1351;12/09/2007;37;9;3;2007;24;6;2;2007
1352;13/09/2007;37;9;3;2007;24;6;2;2007
1353;14/09/2007;37;9;3;2007;24;6;2;2007
1354;15/09/2007;37;9;3;2007;24;6;2;2007
1355;16/09/2007;38;9;3;2007;24;6;2;2007
1356;17/09/2007;38;9;3;2007;25;6;2;2007
1357;18/09/2007;38;9;3;2007;25;6;2;2007
1358;19/09/2007;38;9;3;2007;25;6;2;2007
1359;20/09/2007;38;9;3;2007;25;6;2;2007
1360;21/09/2007;38;9;3;2007;25;6;2;2007
1361;22/09/2007;38;9;3;2007;25;6;2;2007
1362;23/09/2007;39;9;3;2007;25;6;2;2007
1363;24/09/2007;39;9;3;2007;26;6;2;2007
1364;25/09/2007;39;9;3;2007;26;6;2;2007
1365;26/09/2007;39;9;3;2007;26;6;2;2007
1366;27/09/2007;39;9;3;2007;26;6;2;2007
1367;28/09/2007;39;9;3;2007;26;6;2;2007
1368;29/09/2007;39;9;3;2007;26;6;2;2007
1369;30/09/2007;40;9;3;2007;26;6;2;2007
1370;01/10/2007;40;10;4;2007;27;7;3;2007
1371;02/10/2007;40;10;4;2007;27;7;3;2007
1372;03/10/2007;40;10;4;2007;27;7;3;2007
1373;04/10/2007;40;10;4;2007;27;7;3;2007
1374;05/10/2007;40;10;4;2007;27;7;3;2007
1375;06/10/2007;40;10;4;2007;27;7;3;2007
1376;07/10/2007;41;10;4;2007;27;7;3;2007
1377;08/10/2007;41;10;4;2007;28;7;3;2007
1378;09/10/2007;41;10;4;2007;28;7;3;2007
1379;10/10/2007;41;10;4;2007;28;7;3;2007
1380;11/10/2007;41;10;4;2007;28;7;3;2007
1381;12/10/2007;41;10;4;2007;28;7;3;2007
1382;13/10/2007;41;10;4;2007;28;7;3;2007
1383;14/10/2007;42;10;4;2007;28;7;3;2007
1384;15/10/2007;42;10;4;2007;29;7;3;2007
1385;16/10/2007;42;10;4;2007;29;7;3;2007
1386;17/10/2007;42;10;4;2007;29;7;3;2007
1387;18/10/2007;42;10;4;2007;29;7;3;2007
1388;19/10/2007;42;10;4;2007;29;7;3;2007
1389;20/10/2007;42;10;4;2007;29;7;3;2007
1390;21/10/2007;43;10;4;2007;29;7;3;2007
1391;22/10/2007;43;10;4;2007;30;7;3;2007
1392;23/10/2007;43;10;4;2007;30;7;3;2007
1393;24/10/2007;43;10;4;2007;30;7;3;2007
1394;25/10/2007;43;10;4;2007;30;7;3;2007
1395;26/10/2007;43;10;4;2007;30;7;3;2007
1396;27/10/2007;43;10;4;2007;30;7;3;2007
1397;28/10/2007;44;10;4;2007;30;7;3;2007
1398;29/10/2007;44;10;4;2007;31;7;3;2007
1399;30/10/2007;44;10;4;2007;31;7;3;2007
1400;31/10/2007;44;10;4;2007;31;7;3;2007
1401;01/11/2007;44;11;4;2007;31;8;3;2007
1402;02/11/2007;44;11;4;2007;31;8;3;2007
1403;03/11/2007;44;11;4;2007;31;8;3;2007
1404;04/11/2007;45;11;4;2007;31;8;3;2007
1405;05/11/2007;45;11;4;2007;32;8;3;2007
1406;06/11/2007;45;11;4;2007;32;8;3;2007
1407;07/11/2007;45;11;4;2007;32;8;3;2007
1408;08/11/2007;45;11;4;2007;32;8;3;2007
1409;09/11/2007;45;11;4;2007;32;8;3;2007
1410;10/11/2007;45;11;4;2007;32;8;3;2007
1411;11/11/2007;46;11;4;2007;32;8;3;2007
1412;12/11/2007;46;11;4;2007;33;8;3;2007
1413;13/11/2007;46;11;4;2007;33;8;3;2007
1414;14/11/2007;46;11;4;2007;33;8;3;2007
1415;15/11/2007;46;11;4;2007;33;8;3;2007
1416;16/11/2007;46;11;4;2007;33;8;3;2007
1417;17/11/2007;46;11;4;2007;33;8;3;2007
1418;18/11/2007;47;11;4;2007;33;8;3;2007
1419;19/11/2007;47;11;4;2007;34;8;3;2007
1420;20/11/2007;47;11;4;2007;34;8;3;2007
1421;21/11/2007;47;11;4;2007;34;8;3;2007
1422;22/11/2007;47;11;4;2007;34;8;3;2007
1423;23/11/2007;47;11;4;2007;34;8;3;2007
1424;24/11/2007;47;11;4;2007;34;8;3;2007
1425;25/11/2007;48;11;4;2007;34;8;3;2007
1426;26/11/2007;48;11;4;2007;35;8;3;2007
1427;27/11/2007;48;11;4;2007;35;8;3;2007
1428;28/11/2007;48;11;4;2007;35;8;3;2007
1429;29/11/2007;48;11;4;2007;35;8;3;2007
1430;30/11/2007;48;11;4;2007;35;8;3;2007
1431;01/12/2007;48;12;4;2007;35;8;3;2007
1432;02/12/2007;49;12;4;2007;35;9;3;2007
1433;03/12/2007;49;12;4;2007;36;9;3;2007
1434;04/12/2007;49;12;4;2007;36;9;3;2007
1435;05/12/2007;49;12;4;2007;36;9;3;2007
1436;06/12/2007;49;12;4;2007;36;9;3;2007
1437;07/12/2007;49;12;4;2007;36;9;3;2007
1438;08/12/2007;49;12;4;2007;36;9;3;2007
1439;09/12/2007;50;12;4;2007;36;9;3;2007
1440;10/12/2007;50;12;4;2007;37;9;3;2007
1441;11/12/2007;50;12;4;2007;37;9;3;2007
1442;12/12/2007;50;12;4;2007;37;9;3;2007
1443;13/12/2007;50;12;4;2007;37;9;3;2007
1444;14/12/2007;50;12;4;2007;37;9;3;2007
1445;15/12/2007;50;12;4;2007;37;9;3;2007
1446;16/12/2007;51;12;4;2007;37;9;3;2007
1447;17/12/2007;51;12;4;2007;38;9;3;2007
1448;18/12/2007;51;12;4;2007;38;9;3;2007
1449;19/12/2007;51;12;4;2007;38;9;3;2007
1450;20/12/2007;51;12;4;2007;38;9;3;2007
1451;21/12/2007;51;12;4;2007;38;9;3;2007
1452;22/12/2007;51;12;4;2007;38;9;3;2007
1453;23/12/2007;52;12;4;2007;38;9;3;2007
1454;24/12/2007;52;12;4;2007;39;9;3;2007
1455;25/12/2007;52;12;4;2007;39;9;3;2007
1456;26/12/2007;52;12;4;2007;39;9;3;2007
1457;27/12/2007;52;12;4;2007;39;9;3;2007
1458;28/12/2007;52;12;4;2007;39;9;3;2007
1459;29/12/2007;52;12;4;2007;39;9;3;2007
1460;30/12/2007;53;12;4;2007;39;9;3;2007
1461;31/12/2007;53;12;4;2007;40;9;3;2007
1462;01/01/2008;1;1;1;2008;40;10;4;2007
1463;02/01/2008;1;1;1;2008;40;10;4;2007
1464;03/01/2008;1;1;1;2008;40;10;4;2007
1465;04/01/2008;1;1;1;2008;40;10;4;2007
1466;05/01/2008;1;1;1;2008;40;10;4;2007
1467;06/01/2008;2;1;1;2008;40;10;4;2007
1468;07/01/2008;2;1;1;2008;41;10;4;2007
1469;08/01/2008;2;1;1;2008;41;10;4;2007
1470;09/01/2008;2;1;1;2008;41;10;4;2007
1471;10/01/2008;2;1;1;2008;41;10;4;2007
1472;11/01/2008;2;1;1;2008;41;10;4;2007
1473;12/01/2008;2;1;1;2008;41;10;4;2007
1474;13/01/2008;3;1;1;2008;41;10;4;2007
1475;14/01/2008;3;1;1;2008;42;10;4;2007
1476;15/01/2008;3;1;1;2008;42;10;4;2007
1477;16/01/2008;3;1;1;2008;42;10;4;2007
1478;17/01/2008;3;1;1;2008;42;10;4;2007
1479;18/01/2008;3;1;1;2008;42;10;4;2007
1480;19/01/2008;3;1;1;2008;42;10;4;2007
1481;20/01/2008;4;1;1;2008;42;10;4;2007
1482;21/01/2008;4;1;1;2008;43;10;4;2007
1483;22/01/2008;4;1;1;2008;43;10;4;2007
1484;23/01/2008;4;1;1;2008;43;10;4;2007
1485;24/01/2008;4;1;1;2008;43;10;4;2007
1486;25/01/2008;4;1;1;2008;43;10;4;2007
1487;26/01/2008;4;1;1;2008;43;10;4;2007
1488;27/01/2008;5;1;1;2008;43;10;4;2007
1489;28/01/2008;5;1;1;2008;44;10;4;2007
1490;29/01/2008;5;1;1;2008;44;10;4;2007
1491;30/01/2008;5;1;1;2008;44;10;4;2007
1492;31/01/2008;5;1;1;2008;44;10;4;2007
1493;01/02/2008;5;2;1;2008;44;11;4;2007
1494;02/02/2008;5;2;1;2008;44;11;4;2007
1495;03/02/2008;6;2;1;2008;44;11;4;2007
1496;04/02/2008;6;2;1;2008;45;11;4;2007
1497;05/02/2008;6;2;1;2008;45;11;4;2007
1498;06/02/2008;6;2;1;2008;45;11;4;2007
1499;07/02/2008;6;2;1;2008;45;11;4;2007
1500;08/02/2008;6;2;1;2008;45;11;4;2007
1501;09/02/2008;6;2;1;2008;45;11;4;2007
1502;10/02/2008;7;2;1;2008;45;11;4;2007
1503;11/02/2008;7;2;1;2008;46;11;4;2007
1504;12/02/2008;7;2;1;2008;46;11;4;2007
1505;13/02/2008;7;2;1;2008;46;11;4;2007
1506;14/02/2008;7;2;1;2008;46;11;4;2007
1507;15/02/2008;7;2;1;2008;46;11;4;2007
1508;16/02/2008;7;2;1;2008;46;11;4;2007
1509;17/02/2008;8;2;1;2008;46;11;4;2007
1510;18/02/2008;8;2;1;2008;47;11;4;2007
1511;19/02/2008;8;2;1;2008;47;11;4;2007
1512;20/02/2008;8;2;1;2008;47;11;4;2007
1513;21/02/2008;8;2;1;2008;47;11;4;2007
1514;22/02/2008;8;2;1;2008;47;11;4;2007
1515;23/02/2008;8;2;1;2008;47;11;4;2007
1516;24/02/2008;9;2;1;2008;47;11;4;2007
1517;25/02/2008;9;2;1;2008;48;11;4;2007
1518;26/02/2008;9;2;1;2008;48;11;4;2007
1519;27/02/2008;9;2;1;2008;48;11;4;2007
1520;28/02/2008;9;2;1;2008;48;11;4;2007
1521;29/02/2008;9;2;1;2008;48;11;4;2007
1522;01/03/2008;9;3;1;2008;48;11;4;2007
1523;02/03/2008;10;3;1;2008;48;12;4;2007
1524;03/03/2008;10;3;1;2008;49;12;4;2007
1525;04/03/2008;10;3;1;2008;49;12;4;2007
