saleDateID;Day;saleWeek;saleMonth;saleQuarter;saleYear;fiscalWeek;fiscalMonth;fiscalQuarter;fiscalYear
1029;26/10/2007;43;10;4;2007;30;7;3;2007
1030;27/10/2007;43;10;4;2007;30;7;3;2007
1031;28/10/2007;44;10;4;2007;30;7;3;2007
1032;29/10/2007;44;10;4;2007;31;7;3;2007
1033;30/10/2007;44;10;4;2007;31;7;3;2007
1034;31/10/2007;44;10;4;2007;31;7;3;2007
1035;01/11/2007;44;11;4;2007;31;8;3;2007
1036;02/11/2007;44;11;4;2007;31;8;3;2007
1037;03/11/2007;44;11;4;2007;31;8;3;2007
1038;04/11/2007;45;11;4;2007;31;8;3;2007
1039;05/11/2007;45;11;4;2007;32;8;3;2007
1040;06/11/2007;45;11;4;2007;32;8;3;2007
1041;07/11/2007;45;11;4;2007;32;8;3;2007
1042;08/11/2007;45;11;4;2007;32;8;3;2007
1043;09/11/2007;45;11;4;2007;32;8;3;2007
1044;10/11/2007;45;11;4;2007;32;8;3;2007
1045;11/11/2007;46;11;4;2007;32;8;3;2007
1046;12/11/2007;46;11;4;2007;33;8;3;2007
1047;13/11/2007;46;11;4;2007;33;8;3;2007
1048;14/11/2007;46;11;4;2007;33;8;3;2007
1049;15/11/2007;46;11;4;2007;33;8;3;2007
1050;16/11/2007;46;11;4;2007;33;8;3;2007
1051;17/11/2007;46;11;4;2007;33;8;3;2007
1052;18/11/2007;47;11;4;2007;33;8;3;2007
1053;19/11/2007;47;11;4;2007;34;8;3;2007
1054;20/11/2007;47;11;4;2007;34;8;3;2007
1055;21/11/2007;47;11;4;2007;34;8;3;2007
1056;22/11/2007;47;11;4;2007;34;8;3;2007
1057;23/11/2007;47;11;4;2007;34;8;3;2007
1058;24/11/2007;47;11;4;2007;34;8;3;2007
1059;25/11/2007;48;11;4;2007;34;8;3;2007
1060;26/11/2007;48;11;4;2007;35;8;3;2007
1061;27/11/2007;48;11;4;2007;35;8;3;2007
1062;28/11/2007;48;11;4;2007;35;8;3;2007
1063;29/11/2007;48;11;4;2007;35;8;3;2007
1064;30/11/2007;48;11;4;2007;35;8;3;2007
1065;01/12/2007;48;12;4;2007;35;8;3;2007
1066;02/12/2007;49;12;4;2007;35;9;3;2007
1067;03/12/2007;49;12;4;2007;36;9;3;2007
1068;04/12/2007;49;12;4;2007;36;9;3;2007
1069;05/12/2007;49;12;4;2007;36;9;3;2007
1070;06/12/2007;49;12;4;2007;36;9;3;2007
1071;07/12/2007;49;12;4;2007;36;9;3;2007
1072;08/12/2007;49;12;4;2007;36;9;3;2007
1073;09/12/2007;50;12;4;2007;36;9;3;2007
1074;10/12/2007;50;12;4;2007;37;9;3;2007
1075;11/12/2007;50;12;4;2007;37;9;3;2007
1076;12/12/2007;50;12;4;2007;37;9;3;2007
1077;13/12/2007;50;12;4;2007;37;9;3;2007
1078;14/12/2007;50;12;4;2007;37;9;3;2007
1079;15/12/2007;50;12;4;2007;37;9;3;2007
1080;16/12/2007;51;12;4;2007;37;9;3;2007
1081;17/12/2007;51;12;4;2007;38;9;3;2007
1082;18/12/2007;51;12;4;2007;38;9;3;2007
1083;19/12/2007;51;12;4;2007;38;9;3;2007
1084;20/12/2007;51;12;4;2007;38;9;3;2007
1085;21/12/2007;51;12;4;2007;38;9;3;2007
1086;22/12/2007;51;12;4;2007;38;9;3;2007
1087;23/12/2007;52;12;4;2007;38;9;3;2007
1088;24/12/2007;52;12;4;2007;39;9;3;2007
1089;25/12/2007;52;12;4;2007;39;9;3;2007
1090;26/12/2007;52;12;4;2007;39;9;3;2007
1091;27/12/2007;52;12;4;2007;39;9;3;2007
1092;28/12/2007;52;12;4;2007;39;9;3;2007
1093;29/12/2007;52;12;4;2007;39;9;3;2007
1094;30/12/2007;53;12;4;2007;39;9;3;2007
1095;31/12/2007;53;12;4;2007;40;9;3;2007
1096;01/01/2008;1;1;1;2008;40;10;4;2007
1097;02/01/2008;1;1;1;2008;40;10;4;2007
1098;03/01/2008;1;1;1;2008;40;10;4;2007
1099;04/01/2008;1;1;1;2008;40;10;4;2007
1100;05/01/2008;1;1;1;2008;40;10;4;2007
1101;06/01/2008;2;1;1;2008;40;10;4;2007
1102;07/01/2008;2;1;1;2008;41;10;4;2007
1103;08/01/2008;2;1;1;2008;41;10;4;2007
1104;09/01/2008;2;1;1;2008;41;10;4;2007
1105;10/01/2008;2;1;1;2008;41;10;4;2007
1106;11/01/2008;2;1;1;2008;41;10;4;2007
1107;12/01/2008;2;1;1;2008;41;10;4;2007
1108;13/01/2008;3;1;1;2008;41;10;4;2007
1109;14/01/2008;3;1;1;2008;42;10;4;2007
1110;15/01/2008;3;1;1;2008;42;10;4;2007
1111;16/01/2008;3;1;1;2008;42;10;4;2007
1112;17/01/2008;3;1;1;2008;42;10;4;2007
1113;18/01/2008;3;1;1;2008;42;10;4;2007
1114;19/01/2008;3;1;1;2008;42;10;4;2007
1115;20/01/2008;4;1;1;2008;42;10;4;2007
1116;21/01/2008;4;1;1;2008;43;10;4;2007
1117;22/01/2008;4;1;1;2008;43;10;4;2007
1118;23/01/2008;4;1;1;2008;43;10;4;2007
1119;24/01/2008;4;1;1;2008;43;10;4;2007
1120;25/01/2008;4;1;1;2008;43;10;4;2007
1121;26/01/2008;4;1;1;2008;43;10;4;2007
1122;27/01/2008;5;1;1;2008;43;10;4;2007
1123;28/01/2008;5;1;1;2008;44;10;4;2007
1124;29/01/2008;5;1;1;2008;44;10;4;2007
1125;30/01/2008;5;1;1;2008;44;10;4;2007
1126;31/01/2008;5;1;1;2008;44;10;4;2007
1127;01/02/2008;5;2;1;2008;44;11;4;2007
1128;02/02/2008;5;2;1;2008;44;11;4;2007
1129;03/02/2008;6;2;1;2008;44;11;4;2007
1130;04/02/2008;6;2;1;2008;45;11;4;2007
1131;05/02/2008;6;2;1;2008;45;11;4;2007
1132;06/02/2008;6;2;1;2008;45;11;4;2007
1133;07/02/2008;6;2;1;2008;45;11;4;2007
1134;08/02/2008;6;2;1;2008;45;11;4;2007
1135;09/02/2008;6;2;1;2008;45;11;4;2007
1136;10/02/2008;7;2;1;2008;45;11;4;2007
1137;11/02/2008;7;2;1;2008;46;11;4;2007
1138;12/02/2008;7;2;1;2008;46;11;4;2007
1139;13/02/2008;7;2;1;2008;46;11;4;2007
1140;14/02/2008;7;2;1;2008;46;11;4;2007
1141;15/02/2008;7;2;1;2008;46;11;4;2007
1142;16/02/2008;7;2;1;2008;46;11;4;2007
1143;17/02/2008;8;2;1;2008;46;11;4;2007
1144;18/02/2008;8;2;1;2008;47;11;4;2007
1145;19/02/2008;8;2;1;2008;47;11;4;2007
1146;20/02/2008;8;2;1;2008;47;11;4;2007
1147;21/02/2008;8;2;1;2008;47;11;4;2007
1148;22/02/2008;8;2;1;2008;47;11;4;2007
1149;23/02/2008;8;2;1;2008;47;11;4;2007
1150;24/02/2008;9;2;1;2008;47;11;4;2007
1151;25/02/2008;9;2;1;2008;48;11;4;2007
1152;26/02/2008;9;2;1;2008;48;11;4;2007
1153;27/02/2008;9;2;1;2008;48;11;4;2007
1154;28/02/2008;9;2;1;2008;48;11;4;2007
1155;29/02/2008;9;2;1;2008;48;11;4;2007
1156;01/03/2008;9;3;1;2008;48;11;4;2007
1157;02/03/2008;10;3;1;2008;48;12;4;2007
1158;03/03/2008;10;3;1;2008;49;12;4;2007
1159;04/03/2008;10;3;1;2008;49;12;4;2007
1160;05/03/2008;10;3;1;2008;49;12;4;2007
1161;06/03/2008;10;3;1;2008;49;12;4;2007
1162;07/03/2008;10;3;1;2008;49;12;4;2007
1163;08/03/2008;10;3;1;2008;49;12;4;2007
1164;09/03/2008;11;3;1;2008;49;12;4;2007
1165;10/03/2008;11;3;1;2008;50;12;4;2007
1166;11/03/2008;11;3;1;2008;50;12;4;2007
1167;12/03/2008;11;3;1;2008;50;12;4;2007
1168;13/03/2008;11;3;1;2008;50;12;4;2007
1169;14/03/2008;11;3;1;2008;50;12;4;2007
1170;15/03/2008;11;3;1;2008;50;12;4;2007
1171;16/03/2008;12;3;1;2008;50;12;4;2007
1172;17/03/2008;12;3;1;2008;51;12;4;2007
1173;18/03/2008;12;3;1;2008;51;12;4;2007
1174;19/03/2008;12;3;1;2008;51;12;4;2007
1175;20/03/2008;12;3;1;2008;51;12;4;2007
1176;21/03/2008;12;3;1;2008;51;12;4;2007
1177;22/03/2008;12;3;1;2008;51;12;4;2007
1178;23/03/2008;13;3;1;2008;51;12;4;2007
1179;24/03/2008;13;3;1;2008;52;12;4;2007
1180;25/03/2008;13;3;1;2008;52;12;4;2007
1181;26/03/2008;13;3;1;2008;52;12;4;2007
1182;27/03/2008;13;3;1;2008;52;12;4;2007
1183;28/03/2008;13;3;1;2008;52;12;4;2007
1184;29/03/2008;13;3;1;2008;52;12;4;2007
1185;30/03/2008;14;3;1;2008;52;12;4;2007
1186;31/03/2008;14;3;1;2008;53;12;4;2007
1187;01/04/2008;14;4;2;2008;53;12;4;2007
1188;02/04/2008;14;4;2;2008;1;1;1;2008
1189;03/04/2008;14;4;2;2008;1;1;1;2008
1190;04/04/2008;14;4;2;2008;1;1;1;2008
1191;05/04/2008;14;4;2;2008;1;1;1;2008
1192;06/04/2008;15;4;2;2008;1;1;1;2008
1193;07/04/2008;15;4;2;2008;2;1;1;2008
1194;08/04/2008;15;4;2;2008;2;1;1;2008
1195;09/04/2008;15;4;2;2008;2;1;1;2008
1196;10/04/2008;15;4;2;2008;2;1;1;2008
1197;11/04/2008;15;4;2;2008;2;1;1;2008
1198;12/04/2008;15;4;2;2008;2;1;1;2008
1199;13/04/2008;16;4;2;2008;2;1;1;2008
1200;14/04/2008;16;4;2;2008;3;1;1;2008
1201;15/04/2008;16;4;2;2008;3;1;1;2008
1202;16/04/2008;16;4;2;2008;3;1;1;2008
1203;17/04/2008;16;4;2;2008;3;1;1;2008
1204;18/04/2008;16;4;2;2008;3;1;1;2008
1205;19/04/2008;16;4;2;2008;3;1;1;2008
1206;20/04/2008;17;4;2;2008;3;1;1;2008
1207;21/04/2008;17;4;2;2008;4;1;1;2008
1208;22/04/2008;17;4;2;2008;4;1;1;2008
1209;23/04/2008;17;4;2;2008;4;1;1;2008
1210;24/04/2008;17;4;2;2008;4;1;1;2008
1211;25/04/2008;17;4;2;2008;4;1;1;2008
1212;26/04/2008;17;4;2;2008;4;1;1;2008
1213;27/04/2008;18;4;2;2008;4;1;1;2008
1214;28/04/2008;18;4;2;2008;5;1;1;2008
1215;29/04/2008;18;4;2;2008;5;1;1;2008
1216;30/04/2008;18;4;2;2008;5;1;1;2008
1217;01/05/2008;18;5;2;2008;5;1;1;2008
1218;02/05/2008;18;5;2;2008;5;1;1;2008
1219;03/05/2008;18;5;2;2008;5;2;1;2008
1220;04/05/2008;19;5;2;2008;5;2;1;2008
1221;05/05/2008;19;5;2;2008;6;2;1;2008
1222;06/05/2008;19;5;2;2008;6;2;1;2008
1223;07/05/2008;19;5;2;2008;6;2;1;2008
1224;08/05/2008;19;5;2;2008;6;2;1;2008
1225;09/05/2008;19;5;2;2008;6;2;1;2008
1226;10/05/2008;19;5;2;2008;6;2;1;2008
1227;11/05/2008;20;5;2;2008;6;2;1;2008
1228;12/05/2008;20;5;2;2008;7;2;1;2008
1229;13/05/2008;20;5;2;2008;7;2;1;2008
1230;14/05/2008;20;5;2;2008;7;2;1;2008
1231;15/05/2008;20;5;2;2008;7;2;1;2008
1232;16/05/2008;20;5;2;2008;7;2;1;2008
1233;17/05/2008;20;5;2;2008;7;2;1;2008
1234;18/05/2008;21;5;2;2008;7;2;1;2008
1235;19/05/2008;21;5;2;2008;8;2;1;2008
1236;20/05/2008;21;5;2;2008;8;2;1;2008
1237;21/05/2008;21;5;2;2008;8;2;1;2008
1238;22/05/2008;21;5;2;2008;8;2;1;2008
1239;23/05/2008;21;5;2;2008;8;2;1;2008
1240;24/05/2008;21;5;2;2008;8;2;1;2008
1241;25/05/2008;22;5;2;2008;8;2;1;2008
1242;26/05/2008;22;5;2;2008;9;2;1;2008
1243;27/05/2008;22;5;2;2008;9;2;1;2008
1244;28/05/2008;22;5;2;2008;9;2;1;2008
1245;29/05/2008;22;5;2;2008;9;2;1;2008
1246;30/05/2008;22;5;2;2008;9;2;1;2008
1247;31/05/2008;22;5;2;2008;9;2;1;2008
1248;01/06/2008;23;6;2;2008;9;3;1;2008
1249;02/06/2008;23;6;2;2008;10;3;1;2008
1250;03/06/2008;23;6;2;2008;10;3;1;2008
1251;04/06/2008;23;6;2;2008;10;3;1;2008
1252;05/06/2008;23;6;2;2008;10;3;1;2008
1253;06/06/2008;23;6;2;2008;10;3;1;2008
1254;07/06/2008;23;6;2;2008;10;3;1;2008
1255;08/06/2008;24;6;2;2008;10;3;1;2008
1256;09/06/2008;24;6;2;2008;11;3;1;2008
1257;10/06/2008;24;6;2;2008;11;3;1;2008
1258;11/06/2008;24;6;2;2008;11;3;1;2008
1259;12/06/2008;24;6;2;2008;11;3;1;2008
1260;13/06/2008;24;6;2;2008;11;3;1;2008
1261;14/06/2008;24;6;2;2008;11;3;1;2008
1262;15/06/2008;25;6;2;2008;11;3;1;2008
1263;16/06/2008;25;6;2;2008;12;3;1;2008
1264;17/06/2008;25;6;2;2008;12;3;1;2008
1265;18/06/2008;25;6;2;2008;12;3;1;2008
1266;19/06/2008;25;6;2;2008;12;3;1;2008
1267;20/06/2008;25;6;2;2008;12;3;1;2008
1268;21/06/2008;25;6;2;2008;12;3;1;2008
1269;22/06/2008;26;6;2;2008;12;3;1;2008
1270;23/06/2008;26;6;2;2008;13;3;1;2008
1271;24/06/2008;26;6;2;2008;13;3;1;2008
1272;25/06/2008;26;6;2;2008;13;3;1;2008
1273;26/06/2008;26;6;2;2008;13;3;1;2008
1274;27/06/2008;26;6;2;2008;13;3;1;2008
1275;28/06/2008;26;6;2;2008;13;3;1;2008
1276;29/06/2008;27;6;2;2008;13;3;1;2008
1277;30/06/2008;27;6;2;2008;14;3;1;2008
1278;01/07/2008;27;7;3;2008;14;3;1;2008
1279;02/07/2008;27;7;3;2008;14;4;2;2008
1280;03/07/2008;27;7;3;2008;14;4;2;2008
1281;04/07/2008;27;7;3;2008;14;4;2;2008
1282;05/07/2008;27;7;3;2008;14;4;2;2008
1283;06/07/2008;28;7;3;2008;14;4;2;2008
1284;07/07/2008;28;7;3;2008;15;4;2;2008
1285;08/07/2008;28;7;3;2008;15;4;2;2008
1286;09/07/2008;28;7;3;2008;15;4;2;2008
1287;10/07/2008;28;7;3;2008;15;4;2;2008
1288;11/07/2008;28;7;3;2008;15;4;2;2008
1289;12/07/2008;28;7;3;2008;15;4;2;2008
1290;13/07/2008;29;7;3;2008;15;4;2;2008
1291;14/07/2008;29;7;3;2008;16;4;2;2008
1292;15/07/2008;29;7;3;2008;16;4;2;2008
1293;16/07/2008;29;7;3;2008;16;4;2;2008
1294;17/07/2008;29;7;3;2008;16;4;2;2008
1295;18/07/2008;29;7;3;2008;16;4;2;2008
1296;19/07/2008;29;7;3;2008;16;4;2;2008
1297;20/07/2008;30;7;3;2008;16;4;2;2008
1298;21/07/2008;30;7;3;2008;17;4;2;2008
1299;22/07/2008;30;7;3;2008;17;4;2;2008
1300;23/07/2008;30;7;3;2008;17;4;2;2008
1301;24/07/2008;30;7;3;2008;17;4;2;2008
1302;25/07/2008;30;7;3;2008;17;4;2;2008
1303;26/07/2008;30;7;3;2008;17;4;2;2008
1304;27/07/2008;31;7;3;2008;17;4;2;2008
1305;28/07/2008;31;7;3;2008;18;4;2;2008
1306;29/07/2008;31;7;3;2008;18;4;2;2008
1307;30/07/2008;31;7;3;2008;18;4;2;2008
1308;31/07/2008;31;7;3;2008;18;4;2;2008
1309;01/08/2008;31;8;3;2008;18;5;2;2008
1310;02/08/2008;31;8;3;2008;18;5;2;2008
1311;03/08/2008;32;8;3;2008;18;5;2;2008
1312;04/08/2008;32;8;3;2008;19;5;2;2008
1313;05/08/2008;32;8;3;2008;19;5;2;2008
1314;06/08/2008;32;8;3;2008;19;5;2;2008
1315;07/08/2008;32;8;3;2008;19;5;2;2008
1316;08/08/2008;32;8;3;2008;19;5;2;2008
1317;09/08/2008;32;8;3;2008;19;5;2;2008
1318;10/08/2008;33;8;3;2008;19;5;2;2008
1319;11/08/2008;33;8;3;2008;20;5;2;2008
1320;12/08/2008;33;8;3;2008;20;5;2;2008
1321;13/08/2008;33;8;3;2008;20;5;2;2008
1322;14/08/2008;33;8;3;2008;20;5;2;2008
1323;15/08/2008;33;8;3;2008;20;5;2;2008
1324;16/08/2008;33;8;3;2008;20;5;2;2008
1325;17/08/2008;34;8;3;2008;20;5;2;2008
1326;18/08/2008;34;8;3;2008;21;5;2;2008
1327;19/08/2008;34;8;3;2008;21;5;2;2008
1328;20/08/2008;34;8;3;2008;21;5;2;2008
1329;21/08/2008;34;8;3;2008;21;5;2;2008
1330;22/08/2008;34;8;3;2008;21;5;2;2008
1331;23/08/2008;34;8;3;2008;21;5;2;2008
1332;24/08/2008;35;8;3;2008;21;5;2;2008
1333;25/08/2008;35;8;3;2008;22;5;2;2008
1334;26/08/2008;35;8;3;2008;22;5;2;2008
1335;27/08/2008;35;8;3;2008;22;5;2;2008
1336;28/08/2008;35;8;3;2008;22;5;2;2008
1337;29/08/2008;35;8;3;2008;22;5;2;2008
1338;30/08/2008;35;8;3;2008;22;5;2;2008
1339;31/08/2008;36;8;3;2008;22;5;2;2008
1340;01/09/2008;36;9;3;2008;23;6;2;2008
1341;02/09/2008;36;9;3;2008;23;6;2;2008
1342;03/09/2008;36;9;3;2008;23;6;2;2008
1343;04/09/2008;36;9;3;2008;23;6;2;2008
1344;05/09/2008;36;9;3;2008;23;6;2;2008
1345;06/09/2008;36;9;3;2008;23;6;2;2008
1346;07/09/2008;37;9;3;2008;23;6;2;2008
1347;08/09/2008;37;9;3;2008;24;6;2;2008
1348;09/09/2008;37;9;3;2008;24;6;2;2008
1349;10/09/2008;37;9;3;2008;24;6;2;2008
1350;11/09/2008;37;9;3;2008;24;6;2;2008
1351;12/09/2008;37;9;3;2008;24;6;2;2008
1352;13/09/2008;37;9;3;2008;24;6;2;2008
1353;14/09/2008;38;9;3;2008;24;6;2;2008
1354;15/09/2008;38;9;3;2008;25;6;2;2008
1355;16/09/2008;38;9;3;2008;25;6;2;2008
1356;17/09/2008;38;9;3;2008;25;6;2;2008
1357;18/09/2008;38;9;3;2008;25;6;2;2008
1358;19/09/2008;38;9;3;2008;25;6;2;2008
1359;20/09/2008;38;9;3;2008;25;6;2;2008
1360;21/09/2008;39;9;3;2008;25;6;2;2008
1361;22/09/2008;39;9;3;2008;26;6;2;2008
1362;23/09/2008;39;9;3;2008;26;6;2;2008
1363;24/09/2008;39;9;3;2008;26;6;2;2008
1364;25/09/2008;39;9;3;2008;26;6;2;2008
1365;26/09/2008;39;9;3;2008;26;6;2;2008
1366;27/09/2008;39;9;3;2008;26;6;2;2008
1367;28/09/2008;40;9;3;2008;26;6;2;2008
1368;29/09/2008;40;9;3;2008;27;6;2;2008
1369;30/09/2008;40;9;3;2008;27;6;2;2008
1370;01/10/2008;40;10;4;2008;27;7;3;2008
1371;02/10/2008;40;10;4;2008;27;7;3;2008
1372;03/10/2008;40;10;4;2008;27;7;3;2008
1373;04/10/2008;40;10;4;2008;27;7;3;2008
1374;05/10/2008;41;10;4;2008;27;7;3;2008
1375;06/10/2008;41;10;4;2008;28;7;3;2008
1376;07/10/2008;41;10;4;2008;28;7;3;2008
1377;08/10/2008;41;10;4;2008;28;7;3;2008
1378;09/10/2008;41;10;4;2008;28;7;3;2008
1379;10/10/2008;41;10;4;2008;28;7;3;2008
1380;11/10/2008;41;10;4;2008;28;7;3;2008
1381;12/10/2008;42;10;4;2008;28;7;3;2008
1382;13/10/2008;42;10;4;2008;29;7;3;2008
1383;14/10/2008;42;10;4;2008;29;7;3;2008
1384;15/10/2008;42;10;4;2008;29;7;3;2008
1385;16/10/2008;42;10;4;2008;29;7;3;2008
1386;17/10/2008;42;10;4;2008;29;7;3;2008
1387;18/10/2008;42;10;4;2008;29;7;3;2008
1388;19/10/2008;43;10;4;2008;29;7;3;2008
1389;20/10/2008;43;10;4;2008;30;7;3;2008
1390;21/10/2008;43;10;4;2008;30;7;3;2008
1391;22/10/2008;43;10;4;2008;30;7;3;2008
1392;23/10/2008;43;10;4;2008;30;7;3;2008
1393;24/10/2008;43;10;4;2008;30;7;3;2008
1394;25/10/2008;43;10;4;2008;30;7;3;2008
1395;26/10/2008;44;10;4;2008;30;7;3;2008
1396;27/10/2008;44;10;4;2008;31;7;3;2008
1397;28/10/2008;44;10;4;2008;31;7;3;2008
1398;29/10/2008;44;10;4;2008;31;7;3;2008
1399;30/10/2008;44;10;4;2008;31;7;3;2008
1400;31/10/2008;44;10;4;2008;31;7;3;2008
1401;01/11/2008;44;11;4;2008;31;8;3;2008
1402;02/11/2008;45;11;4;2008;31;8;3;2008
1403;03/11/2008;45;11;4;2008;32;8;3;2008
1404;04/11/2008;45;11;4;2008;32;8;3;2008
1405;05/11/2008;45;11;4;2008;32;8;3;2008
1406;06/11/2008;45;11;4;2008;32;8;3;2008
1407;07/11/2008;45;11;4;2008;32;8;3;2008
1408;08/11/2008;45;11;4;2008;32;8;3;2008
1409;09/11/2008;46;11;4;2008;32;8;3;2008
1410;10/11/2008;46;11;4;2008;33;8;3;2008
1411;11/11/2008;46;11;4;2008;33;8;3;2008
1412;12/11/2008;46;11;4;2008;33;8;3;2008
1413;13/11/2008;46;11;4;2008;33;8;3;2008
1414;14/11/2008;46;11;4;2008;33;8;3;2008
1415;15/11/2008;46;11;4;2008;33;8;3;2008
1416;16/11/2008;47;11;4;2008;33;8;3;2008
1417;17/11/2008;47;11;4;2008;34;8;3;2008
1418;18/11/2008;47;11;4;2008;34;8;3;2008
1419;19/11/2008;47;11;4;2008;34;8;3;2008
1420;20/11/2008;47;11;4;2008;34;8;3;2008
1421;21/11/2008;47;11;4;2008;34;8;3;2008
1422;22/11/2008;47;11;4;2008;34;8;3;2008
1423;23/11/2008;48;11;4;2008;34;8;3;2008
1424;24/11/2008;48;11;4;2008;35;8;3;2008
1425;25/11/2008;48;11;4;2008;35;8;3;2008
1426;26/11/2008;48;11;4;2008;35;8;3;2008
1427;27/11/2008;48;11;4;2008;35;8;3;2008
1428;28/11/2008;48;11;4;2008;35;8;3;2008
1429;29/11/2008;48;11;4;2008;35;8;3;2008
1430;30/11/2008;49;11;4;2008;35;8;3;2008
1431;01/12/2008;49;12;4;2008;36;8;3;2008
1432;02/12/2008;49;12;4;2008;36;9;3;2008
1433;03/12/2008;49;12;4;2008;36;9;3;2008
1434;04/12/2008;49;12;4;2008;36;9;3;2008
1435;05/12/2008;49;12;4;2008;36;9;3;2008
1436;06/12/2008;49;12;4;2008;36;9;3;2008
1437;07/12/2008;50;12;4;2008;36;9;3;2008
1438;08/12/2008;50;12;4;2008;37;9;3;2008
1439;09/12/2008;50;12;4;2008;37;9;3;2008
1440;10/12/2008;50;12;4;2008;37;9;3;2008
1441;11/12/2008;50;12;4;2008;37;9;3;2008
1442;12/12/2008;50;12;4;2008;37;9;3;2008
1443;13/12/2008;50;12;4;2008;37;9;3;2008
1444;14/12/2008;51;12;4;2008;37;9;3;2008
1445;15/12/2008;51;12;4;2008;38;9;3;2008
1446;16/12/2008;51;12;4;2008;38;9;3;2008
1447;17/12/2008;51;12;4;2008;38;9;3;2008
1448;18/12/2008;51;12;4;2008;38;9;3;2008
1449;19/12/2008;51;12;4;2008;38;9;3;2008
1450;20/12/2008;51;12;4;2008;38;9;3;2008
1451;21/12/2008;52;12;4;2008;38;9;3;2008
1452;22/12/2008;52;12;4;2008;39;9;3;2008
1453;23/12/2008;52;12;4;2008;39;9;3;2008
1454;24/12/2008;52;12;4;2008;39;9;3;2008
1455;25/12/2008;52;12;4;2008;39;9;3;2008
1456;26/12/2008;52;12;4;2008;39;9;3;2008
1457;27/12/2008;52;12;4;2008;39;9;3;2008
1458;28/12/2008;53;12;4;2008;39;9;3;2008
1459;29/12/2008;53;12;4;2008;40;9;3;2008
1460;30/12/2008;53;12;4;2008;40;9;3;2008
1461;31/12/2008;53;12;4;2008;40;9;3;2008
1462;01/01/2009;1;1;1;2009;40;10;4;2008
1463;02/01/2009;1;1;1;2009;40;10;4;2008
1464;03/01/2009;1;1;1;2009;40;10;4;2008
1465;04/01/2009;2;1;1;2009;40;10;4;2008
1466;05/01/2009;2;1;1;2009;41;10;4;2008
1467;06/01/2009;2;1;1;2009;41;10;4;2008
1468;07/01/2009;2;1;1;2009;41;10;4;2008
1469;08/01/2009;2;1;1;2009;41;10;4;2008
1470;09/01/2009;2;1;1;2009;41;10;4;2008
1471;10/01/2009;2;1;1;2009;41;10;4;2008
1472;11/01/2009;3;1;1;2009;41;10;4;2008
1473;12/01/2009;3;1;1;2009;42;10;4;2008
1474;13/01/2009;3;1;1;2009;42;10;4;2008
1475;14/01/2009;3;1;1;2009;42;10;4;2008
1476;15/01/2009;3;1;1;2009;42;10;4;2008
1477;16/01/2009;3;1;1;2009;42;10;4;2008
1478;17/01/2009;3;1;1;2009;42;10;4;2008
1479;18/01/2009;4;1;1;2009;42;10;4;2008
1480;19/01/2009;4;1;1;2009;43;10;4;2008
1481;20/01/2009;4;1;1;2009;43;10;4;2008
1482;21/01/2009;4;1;1;2009;43;10;4;2008
1483;22/01/2009;4;1;1;2009;43;10;4;2008
1484;23/01/2009;4;1;1;2009;43;10;4;2008
1485;24/01/2009;4;1;1;2009;43;10;4;2008
1486;25/01/2009;5;1;1;2009;43;10;4;2008
1487;26/01/2009;5;1;1;2009;44;10;4;2008
1488;27/01/2009;5;1;1;2009;44;10;4;2008
1489;28/01/2009;5;1;1;2009;44;10;4;2008
1490;29/01/2009;5;1;1;2009;44;10;4;2008
1491;30/01/2009;5;1;1;2009;44;10;4;2008
1492;31/01/2009;5;1;1;2009;44;10;4;2008
1493;01/02/2009;6;2;1;2009;44;11;4;2008
1494;02/02/2009;6;2;1;2009;45;11;4;2008
1495;03/02/2009;6;2;1;2009;45;11;4;2008
1496;04/02/2009;6;2;1;2009;45;11;4;2008
1497;05/02/2009;6;2;1;2009;45;11;4;2008
1498;06/02/2009;6;2;1;2009;45;11;4;2008
1499;07/02/2009;6;2;1;2009;45;11;4;2008
1500;08/02/2009;7;2;1;2009;45;11;4;2008
1501;09/02/2009;7;2;1;2009;46;11;4;2008
1502;10/02/2009;7;2;1;2009;46;11;4;2008
1503;11/02/2009;7;2;1;2009;46;11;4;2008
1504;12/02/2009;7;2;1;2009;46;11;4;2008
1505;13/02/2009;7;2;1;2009;46;11;4;2008
1506;14/02/2009;7;2;1;2009;46;11;4;2008
1507;15/02/2009;8;2;1;2009;46;11;4;2008
1508;16/02/2009;8;2;1;2009;47;11;4;2008
1509;17/02/2009;8;2;1;2009;47;11;4;2008
1510;18/02/2009;8;2;1;2009;47;11;4;2008
1511;19/02/2009;8;2;1;2009;47;11;4;2008
1512;20/02/2009;8;2;1;2009;47;11;4;2008
1513;21/02/2009;8;2;1;2009;47;11;4;2008
1514;22/02/2009;9;2;1;2009;47;11;4;2008
1515;23/02/2009;9;2;1;2009;48;11;4;2008
1516;24/02/2009;9;2;1;2009;48;11;4;2008
1517;25/02/2009;9;2;1;2009;48;11;4;2008
1518;26/02/2009;9;2;1;2009;48;11;4;2008
1519;27/02/2009;9;2;1;2009;48;11;4;2008
1520;28/02/2009;9;2;1;2009;48;11;4;2008
1521;01/03/2009;10;3;1;2009;48;11;4;2008
1522;02/03/2009;10;3;1;2009;49;11;4;2008
1523;03/03/2009;10;3;1;2009;49;12;4;2008
1524;04/03/2009;10;3;1;2009;49;12;4;2008
1525;05/03/2009;10;3;1;2009;49;12;4;2008
